baseline 'main' (ad7fcc1affd0746a, 391 forecast dates from 1994-03-01) against this run (9632ee1193541d34, 391 from 1994-03-01)
109 IDENTICAL  0 NUMERICAL  278 MOVED  0 REMOVED  0 ADDED
a difference is NUMERICAL up to 1e-09 in absolute value and MOVED above it; every categorical difference is MOVED
2 of the MOVED are categorical -- a verdict, a failing gate or the run's identity -- and are listed first

categorical fields that moved -- read these first:
band   section  row  field               baseline          this run          difference
-----  -------  ---  ------------------  ----------------  ----------------  ----------
MOVED  run           configuration_hash  ad7fcc1affd0746a  9632ee1193541d34
MOVED  run           state_count         6                 4

numeric fields, largest difference first:
band   section     row                                                               field                        baseline         this run         difference
-----  ----------  ----------------------------------------------------------------  ---------------------------  ---------------  ---------------  ----------
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 60         mean_distance_to_stationary  0.1173919868     0.07283589071    -4.456e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 60      mean_distance_to_stationary  0.1169426543     0.07268490854    -4.426e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 60              mean_distance_to_stationary  0.1169974903     0.07280922952    -4.419e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 60    mean_distance_to_stationary  0.11675764       0.07260140463    -4.416e-02
MOVED  indicators  economy_in_recession_at_horizon_date @ 60                         mean_distance_to_stationary  0.1168128704     0.07272560192    -4.409e-02
MOVED  indicators  economy_in_recession_within_horizon @ 60                          mean_distance_to_stationary  0.1168128704     0.07272560192    -4.409e-02
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 60             mean_distance_to_stationary  0.1168128704     0.07272560192    -4.409e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 60          mean_distance_to_stationary  0.1168128704     0.07272560192    -4.409e-02
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 60                 mean_distance_to_stationary  0.1168128704     0.07272560192    -4.409e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 120     reliability                  0.1124572489     0.0692796908     -4.318e-02
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 12   brier_skill_score            0.455346404      0.4979943527     +4.265e-02
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 60             reliability                  0.09563370531    0.1382587961     +4.263e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 12    brier_skill_score            -0.1457464089    -0.1034339879    +4.231e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 60              reliability                  0.09785603989    0.05600670508    -4.185e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 120             reliability                  0.09187019288    0.05088596308    -4.098e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 60              area_under_the_curve         0.5694878085     0.6097606304     +4.027e-02
MOVED  horizons    12                                                                skill_lower_bound            0.09965405699    0.1385937977     +3.894e-02
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 60                 brier_score                  0.3511634549     0.3130925525     -3.807e-02
MOVED  horizons    12                                                                mean_brier_skill_score       0.2153773874     0.2534276564     +3.805e-02
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 12   area_under_the_curve         0.7403036577     0.7773636991     +3.706e-02
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 60                 reliability                  0.1609794482     0.1253475753     -3.563e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 60              expected_calibration_error   0.2531590086     0.2189220406     -3.424e-02
MOVED  indicators  economy_in_recession_within_horizon @ 120                         brier_score                  0.1214770125     0.08784481956    -3.363e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 60    brier_skill_score            -0.03179250041   -0.06537574898   -3.358e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 12              reliability                  0.09480644534    0.06150520214    -3.330e-02
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 120  brier_score                  0.3169689134     0.2838487205     -3.312e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 12         brier_skill_score            0.4784015125     0.5114356054     +3.303e-02
MOVED  indicators  economy_in_recession_within_horizon @ 120                         reliability                  0.09866769153    0.06567852964    -3.299e-02
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 12                 brier_skill_score            0.122152147      0.1545034431     +3.235e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 12          logarithmic_loss             0.5218899575     0.489821035      -3.207e-02
MOVED  indicators  economy_in_recession_within_horizon @ 60                          brier_score                  0.356675172      0.3246842916     -3.199e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 120        expected_calibration_error   0.1751063247     0.2066347739     +3.153e-02
MOVED  indicators  economy_in_recession_at_horizon_date @ 120                        logarithmic_loss             0.310028032      0.2792543644     -3.077e-02
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 120            brier_score                  0.3274256402     0.3581423639     +3.072e-02
MOVED  horizons    12                                                                skill_upper_bound            0.3275860512     0.3581452425     +3.056e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 12              brier_score                  0.3360436685     0.3057859769     -3.026e-02
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 120  resolution                   0.08266068688    0.05276847588    -2.989e-02
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 12             logarithmic_loss             0.7143591633     0.7440675266     +2.971e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 120        brier_skill_score            0.004169491943   0.03338869317    +2.922e-02
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 120                area_under_the_curve         0.1026954603     0.131778058      +2.908e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 120        resolution                   0.01045689031    0.03940313092    +2.895e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 120             brier_score                  0.327666097      0.2987534981     -2.891e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 120     resolution                   0.05345892624    0.02485632521    -2.860e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 60    area_under_the_curve         0.5467406743     0.5185019063     -2.824e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 120        logarithmic_loss             0.6049763632     0.5769516723     -2.802e-02
MOVED  indicators  economy_in_recession_within_horizon @ 60                          reliability                  0.1689694922     0.1409778083     -2.799e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 60          brier_skill_score            0.4812249314     0.5086947097     +2.747e-02
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 60   area_under_the_curve         0.3219348741     0.2946558983     -2.728e-02
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 12             expected_calibration_error   0.1989580283     0.2261170772     +2.716e-02
