baseline 'main' (ad7fcc1affd0746a, 391 forecast dates from 1994-03-01) against this run (fec79a040f9ca6f9, 391 from 1994-03-01)
106 IDENTICAL  0 NUMERICAL  281 MOVED  0 REMOVED  0 ADDED
a difference is NUMERICAL up to 1e-09 in absolute value and MOVED above it; every categorical difference is MOVED
5 of the MOVED are categorical -- a verdict, a failing gate or the run's identity -- and are listed first

categorical fields that moved -- read these first:
band   section   row  field               baseline                                 this run                     difference
-----  --------  ---  ------------------  ---------------------------------------  ---------------------------  ----------
MOVED  horizons  12   failing_gates       calibration                              none
MOVED  horizons  12   verdict             SHIP BASE RATE                           SHIP MODEL
MOVED  horizons  120  failing_gates       skill, calibration, robustness, honesty  skill, calibration, honesty
MOVED  run            configuration_hash  ad7fcc1affd0746a                         fec79a040f9ca6f9
MOVED  run            state_count         6                                        16

numeric fields, largest difference first:
band   section     row                                                               field                        baseline         this run          difference
-----  ----------  ----------------------------------------------------------------  ---------------------------  ---------------  ----------------  ----------
MOVED  horizons    120                                                               skill_upper_bound            -0.12151414      0.02809690131     +1.496e-01
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 60          area_under_the_curve         0.7379988433     0.878221194       +1.402e-01
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 120     expected_calibration_error   0.3012010871     0.161529186       -1.397e-01
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 60   area_under_the_curve         0.3219348741     0.457212819       +1.353e-01
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 120            area_under_the_curve         0.3188492063     0.1871428571      -1.317e-01
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 12   area_under_the_curve         0.7403036577     0.8713595583      +1.311e-01
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 12             logarithmic_loss             0.7143591633     0.5884775054      -1.259e-01
MOVED  indicators  economy_in_recession_within_horizon @ 60                          brier_skill_score            -0.1265850748    -0.004814421236   +1.218e-01
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 120  logarithmic_loss             0.9238548529     0.8023275648      -1.215e-01
MOVED  indicators  economy_in_recession_at_horizon_date @ 12                         area_under_the_curve         0.1751020408     0.2915306122      +1.164e-01
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 120                expected_calibration_error   0.3930489945     0.2799103393      -1.131e-01
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 60          brier_skill_score            0.4812249314     0.5943138293      +1.131e-01
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 12          logarithmic_loss             0.5218899575     0.4101509814      -1.117e-01
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 60   logarithmic_loss             0.8220522359     0.712872721       -1.092e-01
MOVED  indicators  economy_in_recession_within_horizon @ 12                          area_under_the_curve         0.4705745462     0.5785799245      +1.080e-01
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 12             area_under_the_curve         0.6253315043     0.7324493217      +1.071e-01
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 120     brier_skill_score            0.04470016248    0.1474640871      +1.028e-01
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 12    area_under_the_curve         0.4222860684     0.5242521548      +1.020e-01
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 120                area_under_the_curve         0.1026954603     0.2011349306      +9.844e-02
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 12    brier_skill_score            -0.1457464089    -0.04781788448    +9.793e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 120     area_under_the_curve         0.4577335859     0.5499368687      +9.220e-02
MOVED  indicators  economy_in_recession_within_horizon @ 60                          logarithmic_loss             0.9869956128     0.8970934015      -8.990e-02
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 120                reliability                  0.1808590879     0.09107788745     -8.978e-02
MOVED  indicators  economy_in_recession_within_horizon @ 60                          expected_calibration_error   0.3512103769     0.2616504775      -8.956e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 120         logarithmic_loss             0.6265955112     0.5371740331      -8.942e-02
MOVED  horizons    60                                                                skill_lower_bound            -0.199315615     -0.115043916      +8.427e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 120             logarithmic_loss             0.898914978      0.8152546012      -8.366e-02
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 120     reliability                  0.1124572489     0.03024360389     -8.221e-02
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 60   expected_calibration_error   0.2450863016     0.1653419522      -7.974e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 60         area_under_the_curve         0.4843699775     0.4053359049      -7.903e-02
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 12                 logarithmic_loss             0.6100197147     0.5321024404      -7.792e-02
MOVED  horizons    12                                                                skill_lower_bound            0.09965405699    0.1730789462      +7.342e-02
